"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
1087,145,"MEX","Mexico",21,"Puebla",1087,"Jonotla","Municipio","Municipality",NA,NA
1088,145,"MEX","Mexico",21,"Puebla",1088,"Jopala","Municipio","Municipality",NA,NA
1089,145,"MEX","Mexico",21,"Puebla",1089,"Juan C. Bonilla","Municipio","Municipality",NA,NA
1090,145,"MEX","Mexico",21,"Puebla",1090,"Juan Galindo","Municipio","Municipality",NA,NA
1091,145,"MEX","Mexico",21,"Puebla",1091,"Juan N. Méndez","Municipio","Municipality",NA,"Juan N. Mendez"
1092,145,"MEX","Mexico",21,"Puebla",1092,"La Magdalena Tlatlauquitepec","Municipio","Municipality",NA,NA
1093,145,"MEX","Mexico",21,"Puebla",1093,"Lafragua","Municipio","Municipality",NA,NA
1094,145,"MEX","Mexico",21,"Puebla",1094,"Los Reyes de Juárez","Municipio","Municipality",NA,"Los Reyes de Juarez"
1095,145,"MEX","Mexico",21,"Puebla",1095,"Mazapiltepec de Juárez","Municipio","Municipality",NA,"Mazapiltepec de Juarez"
1096,145,"MEX","Mexico",21,"Puebla",1096,"Mixtla","Municipio","Municipality",NA,NA
1097,145,"MEX","Mexico",21,"Puebla",1097,"Molcaxac","Municipio","Municipality",NA,NA
1098,145,"MEX","Mexico",21,"Puebla",1098,"Naupan","Municipio","Municipality",NA,NA
1099,145,"MEX","Mexico",21,"Puebla",1099,"Nauzontla","Municipio","Municipality",NA,NA
1100,145,"MEX","Mexico",21,"Puebla",1100,"Nealtican","Municipio","Municipality",NA,NA
1101,145,"MEX","Mexico",21,"Puebla",1101,"Nicolás Bravo","Municipio","Municipality",NA,"Nicolas Bravo"
1102,145,"MEX","Mexico",21,"Puebla",1102,"Nopalucan","Municipio","Municipality",NA,NA
1103,145,"MEX","Mexico",21,"Puebla",1103,"Ocotepec","Municipio","Municipality",NA,NA
1104,145,"MEX","Mexico",21,"Puebla",1104,"Ocoyucan","Municipio","Municipality",NA,NA
1105,145,"MEX","Mexico",21,"Puebla",1105,"Olintla","Municipio","Municipality",NA,NA
1106,145,"MEX","Mexico",21,"Puebla",1106,"Oriental","Municipio","Municipality",NA,NA
1107,145,"MEX","Mexico",21,"Puebla",1107,"Pahuatlán","Municipio","Municipality",NA,"Pahuatlan"
1108,145,"MEX","Mexico",21,"Puebla",1108,"Palmar de Bravo","Municipio","Municipality",NA,NA
1109,145,"MEX","Mexico",21,"Puebla",1109,"Pantepec","Municipio","Municipality",NA,NA
1110,145,"MEX","Mexico",21,"Puebla",1110,"Petlalcingo","Municipio","Municipality",NA,NA
1111,145,"MEX","Mexico",21,"Puebla",1111,"Piaxtla","Municipio","Municipality",NA,NA
1112,145,"MEX","Mexico",21,"Puebla",1112,"Puebla","Municipio","Municipality",NA,NA
1113,145,"MEX","Mexico",21,"Puebla",1113,"Quecholac","Municipio","Municipality",NA,NA
1114,145,"MEX","Mexico",21,"Puebla",1114,"Quimixtlán","Municipio","Municipality",NA,"Quimixtlan"
1115,145,"MEX","Mexico",21,"Puebla",1115,"Rafael Lara Grajales","Municipio","Municipality",NA,NA
1116,145,"MEX","Mexico",21,"Puebla",1116,"San Andrés Cholula","Municipio","Municipality",NA,"San Andres Cholula"
1117,145,"MEX","Mexico",21,"Puebla",1117,"San Antonio Cañada","Municipio","Municipality",NA,"San Antonio Canada"
1118,145,"MEX","Mexico",21,"Puebla",1118,"San Diego la Mesa Tochimiltzingo","Municipio","Municipality",NA,"San Diego la Mesa Tochimiltzi"
1119,145,"MEX","Mexico",21,"Puebla",1119,"San Felipe Teotlalcingo","Municipio","Municipality",NA,NA
1120,145,"MEX","Mexico",21,"Puebla",1120,"San Felipe Tepatlán","Municipio","Municipality",NA,"San Felipe Tepatlan"
1121,145,"MEX","Mexico",21,"Puebla",1121,"San Gabriel Chilac","Municipio","Municipality",NA,NA
1122,145,"MEX","Mexico",21,"Puebla",1122,"San Gregorio Atzompa","Municipio","Municipality",NA,NA
1123,145,"MEX","Mexico",21,"Puebla",1123,"San Jerónimo Tecuanipan","Municipio","Municipality",NA,"San Jeronimo Tecuanipan"
1124,145,"MEX","Mexico",21,"Puebla",1124,"San Jerónimo Xayacatlán","Municipio","Municipality",NA,"San Jeronimo Xayacatlan"
1125,145,"MEX","Mexico",21,"Puebla",1125,"San José Chiapa","Municipio","Municipality",NA,"San Jose Chiapa"
1126,145,"MEX","Mexico",21,"Puebla",1126,"San José Miahuatlán","Municipio","Municipality",NA,"San Jose Miahuatlan"
1127,145,"MEX","Mexico",21,"Puebla",1127,"San Juan Atenco","Municipio","Municipality",NA,NA
1128,145,"MEX","Mexico",21,"Puebla",1128,"San Juan Atzompa","Municipio","Municipality",NA,NA
1129,145,"MEX","Mexico",21,"Puebla",1129,"San Martín Texmelucan","Municipio","Municipality",NA,NA
1130,145,"MEX","Mexico",21,"Puebla",1130,"San Martín Totoltepec","Municipio","Municipality",NA,NA
1131,145,"MEX","Mexico",21,"Puebla",1131,"San Matías Tlalancaleca","Municipio","Municipality",NA,NA
1132,145,"MEX","Mexico",21,"Puebla",1132,"San Miguel Ixitlán","Municipio","Municipality",NA,NA
1133,145,"MEX","Mexico",21,"Puebla",1133,"San Miguel Xoxtla","Municipio","Municipality",NA,NA
1134,145,"MEX","Mexico",21,"Puebla",1134,"San Nicolás Buenos Aires","Municipio","Municipality",NA,NA
1135,145,"MEX","Mexico",21,"Puebla",1135,"San Nicolás de los Ranchos","Municipio","Municipality",NA,NA
1136,145,"MEX","Mexico",21,"Puebla",1136,"San Pablo Anicano","Municipio","Municipality",NA,NA
1137,145,"MEX","Mexico",21,"Puebla",1137,"San Pedro Cholula","Municipio","Municipality",NA,NA
1138,145,"MEX","Mexico",21,"Puebla",1138,"San Pedro Yeloixtlahuaca","Municipio","Municipality",NA,NA
1139,145,"MEX","Mexico",21,"Puebla",1139,"San Salvador el Seco","Municipio","Municipality",NA,NA
1140,145,"MEX","Mexico",21,"Puebla",1140,"San Salvador el Verde","Municipio","Municipality",NA,NA
1141,145,"MEX","Mexico",21,"Puebla",1141,"San Salvador Huixcolotla","Municipio","Municipality",NA,NA
1142,145,"MEX","Mexico",21,"Puebla",1142,"San Sebastián Tlacotepec","Municipio","Municipality",NA,NA
1143,145,"MEX","Mexico",21,"Puebla",1143,"Santa Catarina Tlaltempan","Municipio","Municipality",NA,NA
1144,145,"MEX","Mexico",21,"Puebla",1144,"Santa Inés Ahuatempan","Municipio","Municipality",NA,"Santa Ines Ahuatempan"
1145,145,"MEX","Mexico",21,"Puebla",1145,"Santa Isabel Cholula","Municipio","Municipality",NA,NA
1146,145,"MEX","Mexico",21,"Puebla",1146,"Santiago Miahuatlán","Municipio","Municipality",NA,NA
1147,145,"MEX","Mexico",21,"Puebla",1147,"Santo Tomás Hueyotlipan","Municipio","Municipality",NA,NA
1148,145,"MEX","Mexico",21,"Puebla",1148,"Soltepec","Municipio","Municipality",NA,NA
1149,145,"MEX","Mexico",21,"Puebla",1149,"Tecali de Herrera","Municipio","Municipality",NA,NA
1150,145,"MEX","Mexico",21,"Puebla",1150,"Tecamachalco","Municipio","Municipality",NA,NA
1151,145,"MEX","Mexico",21,"Puebla",1151,"Tecomatlán","Municipio","Municipality",NA,NA
1152,145,"MEX","Mexico",21,"Puebla",1152,"Tehuacán","Municipio","Municipality",NA,NA
1153,145,"MEX","Mexico",21,"Puebla",1153,"Tehuitzingo","Municipio","Municipality",NA,NA
1154,145,"MEX","Mexico",21,"Puebla",1154,"Tenampulco","Municipio","Municipality",NA,NA
1155,145,"MEX","Mexico",21,"Puebla",1155,"Teopantlán","Municipio","Municipality",NA,NA
1156,145,"MEX","Mexico",21,"Puebla",1156,"Teotlalco","Municipio","Municipality",NA,NA
1157,145,"MEX","Mexico",21,"Puebla",1157,"Tepanco de López","Municipio","Municipality",NA,NA
1158,145,"MEX","Mexico",21,"Puebla",1158,"Tepango de Rodríguez","Municipio","Municipality",NA,NA
1159,145,"MEX","Mexico",21,"Puebla",1159,"Tepatlaxco de Hidalgo","Municipio","Municipality",NA,NA
1160,145,"MEX","Mexico",21,"Puebla",1160,"Tepeaca","Municipio","Municipality",NA,NA
1161,145,"MEX","Mexico",21,"Puebla",1161,"Tepemaxalco","Municipio","Municipality",NA,NA
1162,145,"MEX","Mexico",21,"Puebla",1162,"Tepeojuma","Municipio","Municipality",NA,NA
1163,145,"MEX","Mexico",21,"Puebla",1163,"Tepetzintla","Municipio","Municipality",NA,NA
1164,145,"MEX","Mexico",21,"Puebla",1164,"Tepexco","Municipio","Municipality",NA,NA
1165,145,"MEX","Mexico",21,"Puebla",1165,"Tepexi de Rodríguez","Municipio","Municipality",NA,"Tepexi de Rodriguez"
1166,145,"MEX","Mexico",21,"Puebla",1166,"Tepeyahualco de Cuauhtémoc","Municipio","Municipality",NA,"Tepeyahualco de Cuahtemoc"
1167,145,"MEX","Mexico",21,"Puebla",1167,"Tepeyahualco","Municipio","Municipality",NA,NA
1168,145,"MEX","Mexico",21,"Puebla",1168,"Tetela de Ocampo","Municipio","Municipality",NA,NA
1169,145,"MEX","Mexico",21,"Puebla",1169,"Teteles de Avila Castillo","Municipio","Municipality",NA,NA
1170,145,"MEX","Mexico",21,"Puebla",1170,"Teziutlán","Municipio","Municipality",NA,NA
1171,145,"MEX","Mexico",21,"Puebla",1171,"Tianguismanalco","Municipio","Municipality",NA,NA
1172,145,"MEX","Mexico",21,"Puebla",1172,"Tilapa","Municipio","Municipality",NA,NA
1173,145,"MEX","Mexico",21,"Puebla",1173,"Tlachichuca","Municipio","Municipality",NA,NA
1174,145,"MEX","Mexico",21,"Puebla",1174,"Tlacotepec de Benito Juárez","Municipio","Municipality",NA,NA
1175,145,"MEX","Mexico",21,"Puebla",1175,"Tlacuilotepec","Municipio","Municipality",NA,NA
1176,145,"MEX","Mexico",21,"Puebla",1176,"Tlahuapan","Municipio","Municipality",NA,NA
1177,145,"MEX","Mexico",21,"Puebla",1177,"Tlaltenango","Municipio","Municipality",NA,NA
1178,145,"MEX","Mexico",21,"Puebla",1178,"Tlanepantla","Municipio","Municipality",NA,NA
1179,145,"MEX","Mexico",21,"Puebla",1179,"Tlaola","Municipio","Municipality",NA,NA
1180,145,"MEX","Mexico",21,"Puebla",1180,"Tlapacoya","Municipio","Municipality",NA,NA
1181,145,"MEX","Mexico",21,"Puebla",1181,"Tlapanalá","Municipio","Municipality",NA,NA
1182,145,"MEX","Mexico",21,"Puebla",1182,"Tlatlauquitepec","Municipio","Municipality",NA,NA
1183,145,"MEX","Mexico",21,"Puebla",1183,"Tlaxco","Municipio","Municipality",NA,NA
1184,145,"MEX","Mexico",21,"Puebla",1184,"Tochimilco","Municipio","Municipality",NA,NA
1185,145,"MEX","Mexico",21,"Puebla",1185,"Tochtepec","Municipio","Municipality",NA,NA
1186,145,"MEX","Mexico",21,"Puebla",1186,"Totoltepec de Guerrero","Municipio","Municipality",NA,NA
1187,145,"MEX","Mexico",21,"Puebla",1187,"Tulcingo","Municipio","Municipality",NA,"Tulcinango"
1188,145,"MEX","Mexico",21,"Puebla",1188,"Tzicatlacoyan","Municipio","Municipality",NA,NA
1189,145,"MEX","Mexico",21,"Puebla",1189,"Venustiano Carranza","Municipio","Municipality",NA,NA
1190,145,"MEX","Mexico",21,"Puebla",1190,"Vicente Guerrero","Municipio","Municipality",NA,NA
1191,145,"MEX","Mexico",21,"Puebla",1191,"Xalpan","Municipio","Municipality",NA,NA
1192,145,"MEX","Mexico",21,"Puebla",1192,"Xayacatlán de Bravo","Municipio","Municipality",NA,"Xayacatlan de Bravo"
1193,145,"MEX","Mexico",21,"Puebla",1193,"Xicotepec","Municipio","Municipality",NA,NA
1194,145,"MEX","Mexico",21,"Puebla",1194,"Xicotlán","Municipio","Municipality",NA,"Xicotlan"
1195,145,"MEX","Mexico",21,"Puebla",1195,"Xiutetelco","Municipio","Municipality",NA,NA
1196,145,"MEX","Mexico",21,"Puebla",1196,"Xochiapulco","Municipio","Municipality",NA,NA
1197,145,"MEX","Mexico",21,"Puebla",1197,"Xochiltepec","Municipio","Municipality",NA,NA
1198,145,"MEX","Mexico",21,"Puebla",1198,"Xochitlán de Vicente Suárez","Municipio","Municipality",NA,"Xochitlan de Vicente Suarez"
1199,145,"MEX","Mexico",21,"Puebla",1199,"Xochitlán Todos Santos","Municipio","Municipality",NA,"Xochitlan Todos Santos"
1200,145,"MEX","Mexico",21,"Puebla",1200,"Yaonáhuac","Municipio","Municipality",NA,NA
1201,145,"MEX","Mexico",21,"Puebla",1201,"Yehualtepec","Municipio","Municipality",NA,NA
1202,145,"MEX","Mexico",21,"Puebla",1202,"Zacapala","Municipio","Municipality",NA,NA
1203,145,"MEX","Mexico",21,"Puebla",1203,"Zacapoaxtla","Municipio","Municipality",NA,NA
1204,145,"MEX","Mexico",21,"Puebla",1204,"Zacatlán","Municipio","Municipality",NA,NA
1205,145,"MEX","Mexico",21,"Puebla",1205,"Zapotitlán de Méndez","Municipio","Municipality",NA,"Zapotitlan de Mendez"
1206,145,"MEX","Mexico",21,"Puebla",1206,"Zapotitlán","Municipio","Municipality",NA,"Zapotitlan"
1207,145,"MEX","Mexico",21,"Puebla",1207,"Zaragoza","Municipio","Municipality",NA,NA
1208,145,"MEX","Mexico",21,"Puebla",1208,"Zautla","Municipio","Municipality",NA,NA
1209,145,"MEX","Mexico",21,"Puebla",1209,"Zihuateutla","Municipio","Municipality",NA,NA
1210,145,"MEX","Mexico",21,"Puebla",1210,"Zinacatepec","Municipio","Municipality",NA,NA
1211,145,"MEX","Mexico",21,"Puebla",1211,"Zoquiapan","Municipio","Municipality",NA,NA
1212,145,"MEX","Mexico",21,"Puebla",1212,"Zoquitlan","Municipio","Municipality",NA,NA
1213,145,"MEX","Mexico",22,"Querétaro",1213,"Amealco de Bonfin","Municipio","Municipality",NA,"Amealco de Bonfil"
1214,145,"MEX","Mexico",22,"Querétaro",1214,"Arroyo Seco","Municipio","Municipality",NA,NA
1215,145,"MEX","Mexico",22,"Querétaro",1215,"Cadereyta de Montes","Municipio","Municipality",NA,NA
1216,145,"MEX","Mexico",22,"Querétaro",1216,"Colón","Municipio","Municipality",NA,"Colon"
1217,145,"MEX","Mexico",22,"Querétaro",1217,"Corregidora","Municipio","Municipality",NA,NA
1218,145,"MEX","Mexico",22,"Querétaro",1218,"El Marqués","Municipio","Municipality",NA,"El Marques"
1219,145,"MEX","Mexico",22,"Querétaro",1219,"Ezequiel Montes","Municipio","Municipality",NA,NA
1220,145,"MEX","Mexico",22,"Querétaro",1220,"Huimilpan","Municipio","Municipality",NA,NA
1221,145,"MEX","Mexico",22,"Querétaro",1221,"Jalpan de Serra","Municipio","Municipality",NA,NA
1222,145,"MEX","Mexico",22,"Querétaro",1222,"Landa de Matamoros","Municipio","Municipality",NA,NA
1223,145,"MEX","Mexico",22,"Querétaro",1223,"Peñamiller","Municipio","Municipality",NA,"Penamiller"
1224,145,"MEX","Mexico",22,"Querétaro",1224,"Pedro Escobedo","Municipio","Municipality",NA,NA
1225,145,"MEX","Mexico",22,"Querétaro",1225,"Pinal de Amoles","Municipio","Municipality",NA,NA
1226,145,"MEX","Mexico",22,"Querétaro",1226,"Querétaro","Municipio","Municipality",NA,"Queretaro"
1227,145,"MEX","Mexico",22,"Querétaro",1227,"San Joaquín","Municipio","Municipality",NA,"San Joaquin"
1228,145,"MEX","Mexico",22,"Querétaro",1228,"San Juan del Río","Municipio","Municipality",NA,"San Juan del Rio"
1229,145,"MEX","Mexico",22,"Querétaro",1229,"Tequisquiapan","Municipio","Municipality",NA,NA
1230,145,"MEX","Mexico",22,"Querétaro",1230,"Tolimán","Municipio","Municipality",NA,NA
1231,145,"MEX","Mexico",23,"Quintana Roo",1231,"Benito Juárez","Municipio","Municipality",NA,NA
1232,145,"MEX","Mexico",23,"Quintana Roo",1232,"Cozumel","Municipio","Municipality",NA,NA
1233,145,"MEX","Mexico",23,"Quintana Roo",1233,"Felipe Carrillo Puerto","Municipio","Municipality",NA,NA
1234,145,"MEX","Mexico",23,"Quintana Roo",1234,"Felipe Carrillo","Municipio","Municipality",NA,NA
1235,145,"MEX","Mexico",23,"Quintana Roo",1235,"Isla Mujeres","Municipio","Municipality",NA,NA
1236,145,"MEX","Mexico",23,"Quintana Roo",1236,"José María Morelos","Municipio","Municipality",NA,"Jose Maria Morelos"
1237,145,"MEX","Mexico",23,"Quintana Roo",1237,"Lázaro Cárdenas","Municipio","Municipality",NA,"Lazaro Cardenas"
1238,145,"MEX","Mexico",23,"Quintana Roo",1238,"Othón P. Blanco","Municipio","Municipality",NA,"Othon P. Blanco"
1239,145,"MEX","Mexico",24,"San Luis Potosí",1239,"Ahualulco","Municipio","Municipality",NA,NA
1240,145,"MEX","Mexico",24,"San Luis Potosí",1240,"Alaquines","Municipio","Municipality",NA,NA
1241,145,"MEX","Mexico",24,"San Luis Potosí",1241,"Aquismón","Municipio","Municipality",NA,"Aquismon"
1242,145,"MEX","Mexico",24,"San Luis Potosí",1242,"Armadillo de los Infante","Municipio","Municipality",NA,NA
1243,145,"MEX","Mexico",24,"San Luis Potosí",1243,"Axtla de Terrazas","Municipio","Municipality",NA,NA
1244,145,"MEX","Mexico",24,"San Luis Potosí",1244,"Cárdenas","Municipio","Municipality",NA,NA
1245,145,"MEX","Mexico",24,"San Luis Potosí",1245,"Catorce","Municipio","Municipality",NA,NA
1246,145,"MEX","Mexico",24,"San Luis Potosí",1246,"Cedral","Municipio","Municipality",NA,NA
1247,145,"MEX","Mexico",24,"San Luis Potosí",1247,"Cerritos","Municipio","Municipality",NA,NA
1248,145,"MEX","Mexico",24,"San Luis Potosí",1248,"Cerro de San Pedro","Municipio","Municipality",NA,NA
1249,145,"MEX","Mexico",24,"San Luis Potosí",1249,"Charcas","Municipio","Municipality",NA,NA
1250,145,"MEX","Mexico",24,"San Luis Potosí",1250,"Ciudad del Maíz","Municipio","Municipality",NA,"Ciudad del Maiz"
1251,145,"MEX","Mexico",24,"San Luis Potosí",1251,"Ciudad Fernández","Municipio","Municipality",NA,"Ciudad Fernandez"
1252,145,"MEX","Mexico",24,"San Luis Potosí",1252,"Ciudad Valles","Municipio","Municipality",NA,NA
1253,145,"MEX","Mexico",24,"San Luis Potosí",1253,"Coxcatlán","Municipio","Municipality",NA,"Coxcatlan"
1254,145,"MEX","Mexico",24,"San Luis Potosí",1254,"Ebano","Municipio","Municipality",NA,NA
1255,145,"MEX","Mexico",24,"San Luis Potosí",1255,"Guadalcazar","Municipio","Municipality",NA,NA
1256,145,"MEX","Mexico",24,"San Luis Potosí",1256,"Huehuetlán","Municipio","Municipality",NA,"Huehuetlan"
1257,145,"MEX","Mexico",24,"San Luis Potosí",1257,"Lagunillas","Municipio","Municipality",NA,NA
1258,145,"MEX","Mexico",24,"San Luis Potosí",1258,"Matehuala","Municipio","Municipality",NA,NA
1259,145,"MEX","Mexico",24,"San Luis Potosí",1259,"Mexquitic de Carmona","Municipio","Municipality",NA,NA
1260,145,"MEX","Mexico",24,"San Luis Potosí",1260,"Moctezuma","Municipio","Municipality",NA,NA
1261,145,"MEX","Mexico",24,"San Luis Potosí",1261,"Pinos","Municipio","Municipality",NA,NA
1262,145,"MEX","Mexico",24,"San Luis Potosí",1262,"Rayón","Municipio","Municipality",NA,"Rayon"
1263,145,"MEX","Mexico",24,"San Luis Potosí",1263,"Rioverde","Municipio","Municipality",NA,"Rio Verde"
1264,145,"MEX","Mexico",24,"San Luis Potosí",1264,"Salinas","Municipio","Municipality",NA,NA
1265,145,"MEX","Mexico",24,"San Luis Potosí",1265,"San Antonio","Municipio","Municipality",NA,NA
1266,145,"MEX","Mexico",24,"San Luis Potosí",1266,"San Ciro de Acosta","Municipio","Municipality",NA,NA
1267,145,"MEX","Mexico",24,"San Luis Potosí",1267,"San Luis Potosí","Municipio","Municipality",NA,"San Luis Potosi"
1268,145,"MEX","Mexico",24,"San Luis Potosí",1268,"San Martín Chalchicuautla","Municipio","Municipality",NA,NA
1269,145,"MEX","Mexico",24,"San Luis Potosí",1269,"San Nicolás Tolentino","Municipio","Municipality",NA,NA
1270,145,"MEX","Mexico",24,"San Luis Potosí",1270,"San Vicente Tancuayalab","Municipio","Municipality",NA,NA
1271,145,"MEX","Mexico",24,"San Luis Potosí",1271,"Santa Catarina","Municipio","Municipality",NA,NA
1272,145,"MEX","Mexico",24,"San Luis Potosí",1272,"Santa María del Río","Municipio","Municipality",NA,NA
1273,145,"MEX","Mexico",24,"San Luis Potosí",1273,"Santo Domingo","Municipio","Municipality",NA,NA
1274,145,"MEX","Mexico",24,"San Luis Potosí",1274,"Soledad de Graciano Sánchez","Municipio","Municipality",NA,"Soledad de Graciano Sanchez"
1275,145,"MEX","Mexico",24,"San Luis Potosí",1275,"Tamasopo","Municipio","Municipality",NA,NA
1276,145,"MEX","Mexico",24,"San Luis Potosí",1276,"Tamazunchale","Municipio","Municipality",NA,NA
1277,145,"MEX","Mexico",24,"San Luis Potosí",1277,"Tampacan","Municipio","Municipality",NA,NA
1278,145,"MEX","Mexico",24,"San Luis Potosí",1278,"Tampamolón Corona","Municipio","Municipality",NA,"Tampamolon Corona"
1279,145,"MEX","Mexico",24,"San Luis Potosí",1279,"Tamuín","Municipio","Municipality",NA,"Tamuin"
1280,145,"MEX","Mexico",24,"San Luis Potosí",1280,"Tancanhuitz de Santos","Municipio","Municipality",NA,NA
1281,145,"MEX","Mexico",24,"San Luis Potosí",1281,"Tanlajás","Municipio","Municipality",NA,NA
1282,145,"MEX","Mexico",24,"San Luis Potosí",1282,"Tanquián de Escobedo","Municipio","Municipality",NA,NA
1283,145,"MEX","Mexico",24,"San Luis Potosí",1283,"Tierra Nueva","Municipio","Municipality",NA,"Tierranueva"
1284,145,"MEX","Mexico",24,"San Luis Potosí",1284,"Vanegas","Municipio","Municipality",NA,NA
1285,145,"MEX","Mexico",24,"San Luis Potosí",1285,"Venado","Municipio","Municipality",NA,NA
1286,145,"MEX","Mexico",24,"San Luis Potosí",1286,"Villa de Arista","Municipio","Municipality",NA,NA
1287,145,"MEX","Mexico",24,"San Luis Potosí",1287,"Villa de Arriaga","Municipio","Municipality",NA,NA
1288,145,"MEX","Mexico",24,"San Luis Potosí",1288,"Villa de Guadalupe","Municipio","Municipality",NA,NA
1289,145,"MEX","Mexico",24,"San Luis Potosí",1289,"Villa de la Paz","Municipio","Municipality",NA,NA
1290,145,"MEX","Mexico",24,"San Luis Potosí",1290,"Villa de Ramos","Municipio","Municipality",NA,NA
1291,145,"MEX","Mexico",24,"San Luis Potosí",1291,"Villa de Reyes","Municipio","Municipality",NA,NA
1292,145,"MEX","Mexico",24,"San Luis Potosí",1292,"Villa Hidalgo","Municipio","Municipality",NA,NA
1293,145,"MEX","Mexico",24,"San Luis Potosí",1293,"Villa Juárez","Municipio","Municipality",NA,"Villa Juarez"
1294,145,"MEX","Mexico",24,"San Luis Potosí",1294,"Xilitla","Municipio","Municipality",NA,NA
1295,145,"MEX","Mexico",24,"San Luis Potosí",1295,"Zaragoza","Municipio","Municipality",NA,NA
1296,145,"MEX","Mexico",25,"Sinaloa",1296,"Ahome","Municipio","Municipality",NA,NA
1297,145,"MEX","Mexico",25,"Sinaloa",1297,"Angostura","Municipio","Municipality",NA,NA
1298,145,"MEX","Mexico",25,"Sinaloa",1298,"Badiraguato","Municipio","Municipality",NA,NA
1299,145,"MEX","Mexico",25,"Sinaloa",1299,"Boca San Lorenzo","Municipio","Municipality",NA,NA
1300,145,"MEX","Mexico",25,"Sinaloa",1300,"Choix","Municipio","Municipality",NA,NA
1301,145,"MEX","Mexico",25,"Sinaloa",1301,"Concordia","Municipio","Municipality",NA,NA
1302,145,"MEX","Mexico",25,"Sinaloa",1302,"Cosalá","Municipio","Municipality",NA,"Cosala"
1303,145,"MEX","Mexico",25,"Sinaloa",1303,"Culiacán","Municipio","Municipality",NA,"Culiacan"
1304,145,"MEX","Mexico",25,"Sinaloa",1304,"El Fuerte","Municipio","Municipality",NA,NA
1305,145,"MEX","Mexico",25,"Sinaloa",1305,"El Rosario","Municipio","Municipality",NA,NA
1306,145,"MEX","Mexico",25,"Sinaloa",1306,"Elota","Municipio","Municipality",NA,NA
1307,145,"MEX","Mexico",25,"Sinaloa",1307,"Escuinapa","Municipio","Municipality",NA,NA
1308,145,"MEX","Mexico",25,"Sinaloa",1308,"Guasave","Municipio","Municipality",NA,NA
1309,145,"MEX","Mexico",25,"Sinaloa",1309,"Isla Altamira","Municipio","Municipality",NA,NA
1310,145,"MEX","Mexico",25,"Sinaloa",1310,"Mazatlán","Municipio","Municipality",NA,"Mazatlan"
1311,145,"MEX","Mexico",25,"Sinaloa",1311,"Mocorito","Municipio","Municipality",NA,NA
1312,145,"MEX","Mexico",25,"Sinaloa",1312,"Salvador Alvarado","Municipio","Municipality",NA,NA
1313,145,"MEX","Mexico",25,"Sinaloa",1313,"San Ignacio","Municipio","Municipality",NA,NA
1314,145,"MEX","Mexico",25,"Sinaloa",1314,"Sinaloa","Municipio","Municipality",NA,NA
1315,145,"MEX","Mexico",26,"Sonora",1315,"Álamos","Municipio","Municipality",NA,"Alamos"
1316,145,"MEX","Mexico",26,"Sonora",1316,"Aconchi","Municipio","Municipality",NA,NA
1317,145,"MEX","Mexico",26,"Sonora",1317,"Agua Prieta","Municipio","Municipality",NA,NA
1318,145,"MEX","Mexico",26,"Sonora",1318,"Altar","Municipio","Municipality",NA,NA
1319,145,"MEX","Mexico",26,"Sonora",1319,"Arizpe","Municipio","Municipality",NA,NA
1320,145,"MEX","Mexico",26,"Sonora",1320,"Atil","Municipio","Municipality",NA,NA
1321,145,"MEX","Mexico",26,"Sonora",1321,"Bácum","Municipio","Municipality",NA,"Bacum"
1322,145,"MEX","Mexico",26,"Sonora",1322,"Bacadéhuachi","Municipio","Municipality",NA,"Bacadehuachi"
1323,145,"MEX","Mexico",26,"Sonora",1323,"Bacanora","Municipio","Municipality",NA,NA
1324,145,"MEX","Mexico",26,"Sonora",1324,"Bacerac","Municipio","Municipality",NA,NA
1325,145,"MEX","Mexico",26,"Sonora",1325,"Bacoachi","Municipio","Municipality",NA,NA
1326,145,"MEX","Mexico",26,"Sonora",1326,"Banámichi","Municipio","Municipality",NA,"Banamichi"
1327,145,"MEX","Mexico",26,"Sonora",1327,"Baviácora","Municipio","Municipality",NA,"Baviacora"
1328,145,"MEX","Mexico",26,"Sonora",1328,"Bavispe","Municipio","Municipality",NA,NA
1329,145,"MEX","Mexico",26,"Sonora",1329,"Benjamín Hill","Municipio","Municipality",NA,"Benjamin Hill"
1330,145,"MEX","Mexico",26,"Sonora",1330,"Caborca","Municipio","Municipality",NA,NA
1331,145,"MEX","Mexico",26,"Sonora",1331,"Cajeme","Municipio","Municipality",NA,NA
1332,145,"MEX","Mexico",26,"Sonora",1332,"Cananea","Municipio","Municipality",NA,NA
1333,145,"MEX","Mexico",26,"Sonora",1333,"Carbó","Municipio","Municipality",NA,NA
1334,145,"MEX","Mexico",26,"Sonora",1334,"Cucurpe","Municipio","Municipality",NA,NA
1335,145,"MEX","Mexico",26,"Sonora",1335,"Cumpas","Municipio","Municipality",NA,NA
1336,145,"MEX","Mexico",26,"Sonora",1336,"Divisaderos","Municipio","Municipality",NA,"Divisadero"
1337,145,"MEX","Mexico",26,"Sonora",1337,"Empalme","Municipio","Municipality",NA,NA
1338,145,"MEX","Mexico",26,"Sonora",1338,"Etchojoa","Municipio","Municipality",NA,NA
1339,145,"MEX","Mexico",26,"Sonora",1339,"Fronteras","Municipio","Municipality",NA,NA
1340,145,"MEX","Mexico",26,"Sonora",1340,"Granados","Municipio","Municipality",NA,NA
